genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total,time_range
['surf rock'],https://api.spotify.com/v1/artists/6V70yeZQCoSR2M3fyW8qiA,6V70yeZQCoSR2M3fyW8qiA,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb97f9699add053b046bb924ca', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517497f9699add053b046bb924ca', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17897f9699add053b046bb924ca', 'width': 160}]",Spacey Jane,62,artist,spotify:artist:6V70yeZQCoSR2M3fyW8qiA,https://open.spotify.com/artist/6V70yeZQCoSR2M3fyW8qiA,,286011,long_term
[],https://api.spotify.com/v1/artists/6lyMYewq2SuTFIXgiv7OxH,6lyMYewq2SuTFIXgiv7OxH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba51b91e0d60c8b172f82e213', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a51b91e0d60c8b172f82e213', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a51b91e0d60c8b172f82e213', 'width': 160}]",Inhaler,60,artist,spotify:artist:6lyMYewq2SuTFIXgiv7OxH,https://open.spotify.com/artist/6lyMYewq2SuTFIXgiv7OxH,,511908,long_term
['german indie'],https://api.spotify.com/v1/artists/5wD0owYApRtYmjPWavWKvb,5wD0owYApRtYmjPWavWKvb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb788bcf4732e0fb570a9c7a35', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174788bcf4732e0fb570a9c7a35', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178788bcf4732e0fb570a9c7a35', 'width': 160}]",Giant Rooks,62,artist,spotify:artist:5wD0owYApRtYmjPWavWKvb,https://open.spotify.com/artist/5wD0owYApRtYmjPWavWKvb,,527202,long_term
[],https://api.spotify.com/v1/artists/53A0W3U0s8diEn9RhXQhVz,53A0W3U0s8diEn9RhXQhVz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb92f6dba2793814a1c5aa8d35', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517492f6dba2793814a1c5aa8d35', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17892f6dba2793814a1c5aa8d35', 'width': 160}]",Keane,75,artist,spotify:artist:53A0W3U0s8diEn9RhXQhVz,https://open.spotify.com/artist/53A0W3U0s8diEn9RhXQhVz,,3957461,long_term
[],https://api.spotify.com/v1/artists/0lAWpj5szCSwM4rUMHYmrr,0lAWpj5szCSwM4rUMHYmrr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb46d0db8a86fda630ec12401f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517446d0db8a86fda630ec12401f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17846d0db8a86fda630ec12401f', 'width': 160}]",Måneskin,78,artist,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr,,10689119,long_term
"['desi hip hop', 'hindi hip hop', 'desi pop', 'hindi pop', 'hindi indie']",https://api.spotify.com/v1/artists/5NHm4TU5Twz7owibYxJfFU,5NHm4TU5Twz7owibYxJfFU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3de5e76cc83756f612242378', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743de5e76cc83756f612242378', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783de5e76cc83756f612242378', 'width': 160}]",King,65,artist,spotify:artist:5NHm4TU5Twz7owibYxJfFU,https://open.spotify.com/artist/5NHm4TU5Twz7owibYxJfFU,,9381622,long_term
[],https://api.spotify.com/v1/artists/5SHgclK1ZpTdfdAmXW7J6s,5SHgclK1ZpTdfdAmXW7J6s,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb9544964337177ad2936c39b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b9544964337177ad2936c39b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b9544964337177ad2936c39b', 'width': 160}]",The Last Dinner Party,67,artist,spotify:artist:5SHgclK1ZpTdfdAmXW7J6s,https://open.spotify.com/artist/5SHgclK1ZpTdfdAmXW7J6s,,684452,long_term
[],https://api.spotify.com/v1/artists/1dWEYMPtNmvSVaDNLgB6NV,1dWEYMPtNmvSVaDNLgB6NV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb260f7d00949296c2b7660a70', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174260f7d00949296c2b7660a70', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178260f7d00949296c2b7660a70', 'width': 160}]",Saint Motel,64,artist,spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,https://open.spotify.com/artist/1dWEYMPtNmvSVaDNLgB6NV,,774760,long_term
[],https://api.spotify.com/v1/artists/0LcJLqbBmaGUft1e9Mm8HV,0LcJLqbBmaGUft1e9Mm8HV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb81a5ec3c9b4a6750440904d8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517481a5ec3c9b4a6750440904d8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17881a5ec3c9b4a6750440904d8', 'width': 160}]",ABBA,81,artist,spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,https://open.spotify.com/artist/0LcJLqbBmaGUft1e9Mm8HV,,15051111,long_term
[],https://api.spotify.com/v1/artists/027TpXKGwdXP7iwbjUSpV8,027TpXKGwdXP7iwbjUSpV8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb63c6c447c9c484c6e87d509', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b63c6c447c9c484c6e87d509', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b63c6c447c9c484c6e87d509', 'width': 160}]",The Walters,70,artist,spotify:artist:027TpXKGwdXP7iwbjUSpV8,https://open.spotify.com/artist/027TpXKGwdXP7iwbjUSpV8,,1065524,long_term
[],https://api.spotify.com/v1/artists/5ZsFI1h6hIdQRw2ti0hz81,5ZsFI1h6hIdQRw2ti0hz81,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7a1fba1bb3618ef71355f82a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747a1fba1bb3618ef71355f82a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787a1fba1bb3618ef71355f82a', 'width': 160}]",ZAYN,78,artist,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81,https://open.spotify.com/artist/5ZsFI1h6hIdQRw2ti0hz81,,24209100,long_term
[],https://api.spotify.com/v1/artists/5y8tKLUfMvliMe8IKamR32,5y8tKLUfMvliMe8IKamR32,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebee632cde061121a5fe48c1d6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ee632cde061121a5fe48c1d6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ee632cde061121a5fe48c1d6', 'width': 160}]",d4vd,79,artist,spotify:artist:5y8tKLUfMvliMe8IKamR32,https://open.spotify.com/artist/5y8tKLUfMvliMe8IKamR32,,4743894,long_term
[],https://api.spotify.com/v1/artists/2FXC3k01G6Gw61bmprjgqS,2FXC3k01G6Gw61bmprjgqS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebad85a585103dfc2f3439119a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ad85a585103dfc2f3439119a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ad85a585103dfc2f3439119a', 'width': 160}]",Hozier,83,artist,spotify:artist:2FXC3k01G6Gw61bmprjgqS,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,,9171847,long_term
[],https://api.spotify.com/v1/artists/6ejhZKxWJr9apHAzj74DHv,6ejhZKxWJr9apHAzj74DHv,"[{'height': 500, 'url': 'https://i.scdn.co/image/eb6a0e35973977032f5e73aa1c25caabe34e507a', 'width': 500}, {'height': 200, 'url': 'https://i.scdn.co/image/ccf8a8a4e333ffb4295887375d6a2bf1c71b0516', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/2cbc39685e26967b901422b5f83cdef9a8ba3b08', 'width': 64}]",Magic Man,36,artist,spotify:artist:6ejhZKxWJr9apHAzj74DHv,https://open.spotify.com/artist/6ejhZKxWJr9apHAzj74DHv,,89903,long_term
[],https://api.spotify.com/v1/artists/73BLwSX6gsNeVzS7DgI4xe,73BLwSX6gsNeVzS7DgI4xe,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4f68ef0449546ebb8451a681', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744f68ef0449546ebb8451a681', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784f68ef0449546ebb8451a681', 'width': 160}]",grentperez,63,artist,spotify:artist:73BLwSX6gsNeVzS7DgI4xe,https://open.spotify.com/artist/73BLwSX6gsNeVzS7DgI4xe,,803977,long_term
[],https://api.spotify.com/v1/artists/0MlOPi3zIDMVrfA9R04Fe3,0MlOPi3zIDMVrfA9R04Fe3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb76fa6126d926bd6302239aba', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517476fa6126d926bd6302239aba', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17876fa6126d926bd6302239aba', 'width': 160}]",American Authors,64,artist,spotify:artist:0MlOPi3zIDMVrfA9R04Fe3,https://open.spotify.com/artist/0MlOPi3zIDMVrfA9R04Fe3,,1651494,long_term
['indie'],https://api.spotify.com/v1/artists/6hl5k4gLl1p3sjhHcb57t2,6hl5k4gLl1p3sjhHcb57t2,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9a2562902da09e868585a2d3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749a2562902da09e868585a2d3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789a2562902da09e868585a2d3', 'width': 160}]",Circa Waves,51,artist,spotify:artist:6hl5k4gLl1p3sjhHcb57t2,https://open.spotify.com/artist/6hl5k4gLl1p3sjhHcb57t2,,312762,long_term
[],https://api.spotify.com/v1/artists/1KP6TWI40m7p3QBTU6u2xo,1KP6TWI40m7p3QBTU6u2xo,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb252d35c84fb363ff13fc0026', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174252d35c84fb363ff13fc0026', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178252d35c84fb363ff13fc0026', 'width': 160}]",BØRNS,67,artist,spotify:artist:1KP6TWI40m7p3QBTU6u2xo,https://open.spotify.com/artist/1KP6TWI40m7p3QBTU6u2xo,,1379491,long_term
[],https://api.spotify.com/v1/artists/2OK16hAFRHoJiFZKeZe8A8,2OK16hAFRHoJiFZKeZe8A8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebede01615b215c2038409672f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ede01615b215c2038409672f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ede01615b215c2038409672f', 'width': 160}]",courtship.,31,artist,spotify:artist:2OK16hAFRHoJiFZKeZe8A8,https://open.spotify.com/artist/2OK16hAFRHoJiFZKeZe8A8,,63986,long_term
[],https://api.spotify.com/v1/artists/6KImCVD70vtIoJWnq6nGn3,6KImCVD70vtIoJWnq6nGn3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f7db7c8ede90a019c54590bb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f7db7c8ede90a019c54590bb', 'width': 160}]",Harry Styles,82,artist,spotify:artist:6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,,34259684,long_term
[],https://api.spotify.com/v1/artists/75EZuo5MHV2572NRpMWotC,75EZuo5MHV2572NRpMWotC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdfebb0fd90a920e471751001', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dfebb0fd90a920e471751001', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dfebb0fd90a920e471751001', 'width': 160}]",Crystal Fighters,49,artist,spotify:artist:75EZuo5MHV2572NRpMWotC,https://open.spotify.com/artist/75EZuo5MHV2572NRpMWotC,,351383,long_term
['reggaeton'],https://api.spotify.com/v1/artists/5H1nN1SzW0qNeUEZvuXjAj,5H1nN1SzW0qNeUEZvuXjAj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb485cde5cba6de6e5685278a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b485cde5cba6de6e5685278a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b485cde5cba6de6e5685278a', 'width': 160}]",Danny Ocean,81,artist,spotify:artist:5H1nN1SzW0qNeUEZvuXjAj,https://open.spotify.com/artist/5H1nN1SzW0qNeUEZvuXjAj,,6591851,long_term
['indie'],https://api.spotify.com/v1/artists/536BYVgOnRky0xjsPT96zl,536BYVgOnRky0xjsPT96zl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb86faeb97a905a571b2c361a0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517486faeb97a905a571b2c361a0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17886faeb97a905a571b2c361a0', 'width': 160}]",Two Door Cinema Club,68,artist,spotify:artist:536BYVgOnRky0xjsPT96zl,https://open.spotify.com/artist/536BYVgOnRky0xjsPT96zl,,2554964,long_term
[],https://api.spotify.com/v1/artists/7I3bkknknQkIiatWiupQgD,7I3bkknknQkIiatWiupQgD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5f316929b9b3b61a5edb8139', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745f316929b9b3b61a5edb8139', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785f316929b9b3b61a5edb8139', 'width': 160}]",Beach Weather,67,artist,spotify:artist:7I3bkknknQkIiatWiupQgD,https://open.spotify.com/artist/7I3bkknknQkIiatWiupQgD,,1027580,long_term
[],https://api.spotify.com/v1/artists/2RQXRUsr4IW1f3mKyKsy4B,2RQXRUsr4IW1f3mKyKsy4B,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8c52b10e110f62fe45761590', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748c52b10e110f62fe45761590', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788c52b10e110f62fe45761590', 'width': 160}]",Noah Kahan,84,artist,spotify:artist:2RQXRUsr4IW1f3mKyKsy4B,https://open.spotify.com/artist/2RQXRUsr4IW1f3mKyKsy4B,,4434477,long_term
[],https://api.spotify.com/v1/artists/0YhUSm86okLWldQVwJkLlP,0YhUSm86okLWldQVwJkLlP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb14bdca85282f9980069cc350', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517414bdca85282f9980069cc350', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17814bdca85282f9980069cc350', 'width': 160}]",Bad Suns,56,artist,spotify:artist:0YhUSm86okLWldQVwJkLlP,https://open.spotify.com/artist/0YhUSm86okLWldQVwJkLlP,,499398,long_term
[],https://api.spotify.com/v1/artists/5Rr15NSbi1Xjno1AEP9u21,5Rr15NSbi1Xjno1AEP9u21,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7bf2565ac21c50a07050c2e5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747bf2565ac21c50a07050c2e5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787bf2565ac21c50a07050c2e5', 'width': 160}]",Dan Croll,39,artist,spotify:artist:5Rr15NSbi1Xjno1AEP9u21,https://open.spotify.com/artist/5Rr15NSbi1Xjno1AEP9u21,,114048,long_term
[],https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02,06HL4z0CvFAxyc27GXpf02,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe2e8e7ff002a4afda1c7147e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e2e8e7ff002a4afda1c7147e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e2e8e7ff002a4afda1c7147e', 'width': 160}]",Taylor Swift,100,artist,spotify:artist:06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,,147186141,long_term
[],https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq,4yvcSjfu4PC0CYQyLy4wSq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebeb2cc96b0ed023c5e3675b6f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174eb2cc96b0ed023c5e3675b6f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178eb2cc96b0ed023c5e3675b6f', 'width': 160}]",Glass Animals,75,artist,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq,,4588975,long_term
['indie'],https://api.spotify.com/v1/artists/582KhTHEVOONNQLmQ5612r,582KhTHEVOONNQLmQ5612r,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe6f42fb00b849720936df798', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e6f42fb00b849720936df798', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e6f42fb00b849720936df798', 'width': 160}]",Calcutta ,64,artist,spotify:artist:582KhTHEVOONNQLmQ5612r,https://open.spotify.com/artist/582KhTHEVOONNQLmQ5612r,,931040,long_term
[],https://api.spotify.com/v1/artists/26T3LtbuGT1Fu9m0eRq5X3,26T3LtbuGT1Fu9m0eRq5X3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb766df8f443e0160f7b35545d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174766df8f443e0160f7b35545d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178766df8f443e0160f7b35545d', 'width': 160}]",Cage The Elephant,74,artist,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3,,4321337,long_term
['surf rock'],https://api.spotify.com/v1/artists/6yrtCy4XJHXM6tczo4RlTs,6yrtCy4XJHXM6tczo4RlTs,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb34660d01a37a353e8783c89d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517434660d01a37a353e8783c89d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17834660d01a37a353e8783c89d', 'width': 160}]",Lime Cordiale,57,artist,spotify:artist:6yrtCy4XJHXM6tczo4RlTs,https://open.spotify.com/artist/6yrtCy4XJHXM6tczo4RlTs,,335479,long_term
[],https://api.spotify.com/v1/artists/22wbnEMDvgVIAGdFeek6ET,22wbnEMDvgVIAGdFeek6ET,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb68234e1a673acc3d873d3e6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b68234e1a673acc3d873d3e6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b68234e1a673acc3d873d3e6', 'width': 160}]",Benson Boone,84,artist,spotify:artist:22wbnEMDvgVIAGdFeek6ET,https://open.spotify.com/artist/22wbnEMDvgVIAGdFeek6ET,,7237674,long_term
[],https://api.spotify.com/v1/artists/716ZwtZBmwROBXcFmCzfdM,716ZwtZBmwROBXcFmCzfdM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb77cab9ceaae03e469b5890b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b77cab9ceaae03e469b5890b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b77cab9ceaae03e469b5890b', 'width': 160}]",Andrew McMahon in the Wilderness,46,artist,spotify:artist:716ZwtZBmwROBXcFmCzfdM,https://open.spotify.com/artist/716ZwtZBmwROBXcFmCzfdM,,199145,long_term
[],https://api.spotify.com/v1/artists/1XyjBsbZBunXsYDTkaYtk9,1XyjBsbZBunXsYDTkaYtk9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb179b2ce632ea8895dcafa61e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174179b2ce632ea8895dcafa61e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178179b2ce632ea8895dcafa61e', 'width': 160}]",Knox Hamilton,34,artist,spotify:artist:1XyjBsbZBunXsYDTkaYtk9,https://open.spotify.com/artist/1XyjBsbZBunXsYDTkaYtk9,,38770,long_term
['soft pop'],https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V,6eUKZXaKkcviH0Ku9w2n3V,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd55c95ad400aed87da52daec', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d55c95ad400aed87da52daec', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d55c95ad400aed87da52daec', 'width': 160}]",Ed Sheeran,90,artist,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,,123360897,long_term
[],https://api.spotify.com/v1/artists/4ETSs924pXMzjIeD6E9b4u,4ETSs924pXMzjIeD6E9b4u,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcfdf34f73285254900911485', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cfdf34f73285254900911485', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cfdf34f73285254900911485', 'width': 160}]",Surfaces,62,artist,spotify:artist:4ETSs924pXMzjIeD6E9b4u,https://open.spotify.com/artist/4ETSs924pXMzjIeD6E9b4u,,986315,long_term
[],https://api.spotify.com/v1/artists/7n2wHs1TKAczGzO7Dd2rGr,7n2wHs1TKAczGzO7Dd2rGr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb58b4b9419486550f6fda0535', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517458b4b9419486550f6fda0535', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17858b4b9419486550f6fda0535', 'width': 160}]",Shawn Mendes,83,artist,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,,45852723,long_term
"['punjabi hip hop', 'punjabi pop', 'desi', 'bhangra', 'desi hip hop']",https://api.spotify.com/v1/artists/6LEG9Ld1aLImEFEVHdWNSB,6LEG9Ld1aLImEFEVHdWNSB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebfb505b37709fa86cfd8f55b3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174fb505b37709fa86cfd8f55b3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178fb505b37709fa86cfd8f55b3', 'width': 160}]",AP Dhillon,77,artist,spotify:artist:6LEG9Ld1aLImEFEVHdWNSB,https://open.spotify.com/artist/6LEG9Ld1aLImEFEVHdWNSB,,8998095,long_term
